round,age,criminal_cases,assets_cr,liabilities_cr,campaign_spending_cr,social_media_followers,speech_sentiment,popularity_score,historical_win_rate,total_votes,vote_surge_score,constituency_volatility,independent_candidate_count,voter_turnout,urban_voter_ratio,postal_vote_ratio,anomaly_score,strategic_manipulation_score,bot_activity_flag,fake_news_score,cyber_attack_risk,booth_capture_risk,deepfake_propagation_score,suspicious_timing_index,vote_injection_risk,adversarial_pressure,strategic_polarization_index,influence_network_strength,vote_change_per_round,late_round_surge,sequential_risk_score,network_failure_count,power_outage_risk,time_between_updates_hr,server_delay_s,attack_response_score,fraud_label
2.0,3.9889840465642745,1.3862943611198906,0.412109650826833,0.10436001532424277,0.07696104113612832,9.08851166361105,0.7507,0.629,0.4441,10.212735402902469,0.0724,0.2539,5.0,0.6468,0.496,0.2211,0.1498,0.2119,0.0,0.1709,0.1891,0.3111,0.1097,0.11,0.249,0.0353,0.2342,0.0454,-0.0226,0.0,0.1009,4.0,0.0503,0.9083333333333333,0.1354,0.0,0
6.0,4.276666119016055,0.0,1.4883995840570443,0.708035793053696,0.3784364357202451,9.218506934642576,0.8309,0.7592,0.5614,11.09681893726207,0.1482,0.0849,2.0,0.8065,0.8247,0.0967,0.2448,0.2536,0.0,0.2824,0.4185,0.5179,0.1025,0.5499,0.2032,1.0,0.6319,0.1729,0.0448,0.1124,0.2286,6.0,0.1831,0.11666666666666667,0.3852,1.0,0
6.0,4.060443010546419,0.0,1.358409157630355,0.7178397931503169,0.6575200029167942,7.693481640835175,0.3605,0.5166,0.3914,10.946939430026962,0.0451,0.12,5.0,0.6379,0.7833,0.0634,0.2282,0.1823,0.0,0.1929,0.2615,0.2516,0.1243,0.4606,0.1177,0.1131,0.1574,0.1026,0.0198,0.0635,0.2271,2.0,0.0989,0.46,0.5163,0.0,1
7.0,4.1588830833596715,0.0,2.343727036325221,1.2837077723447896,0.8878912573524571,6.984716320118265,0.0,0.5858,0.2319,11.255229288008705,0.0619,0.1478,9.0,0.7126,0.1862,0.0973,0.4899,0.5053,1.0,0.6444,0.864,0.4102,0.763,0.6473,0.188,1.0,0.7012,0.104,0.0337,0.1084,0.4645,4.0,0.3871,0.8016666666666666,0.6849,1.0,1
1.0,3.912023005428146,1.791759469228055,1.0152306797290587,0.6097655716208943,0.3784364357202451,9.377294451639015,0.5714,0.5888,0.4529,11.19401412916664,0.0766,0.0464,11.0,0.6123,0.2196,0.0517,0.3373,0.4231,1.0,0.5751,0.5193,0.2883,0.6611,0.2228,0.1251,0.1031,0.2811,0.1111,-0.0012,0.0,0.1491,2.0,0.1007,0.5633333333333332,0.2018,0.0,0
2.0,3.828641396489095,0.0,1.6695918352538475,0.8671004876833832,0.5596157879354227,6.513230110912307,0.5997,0.6133,0.4894,11.472311782084931,0.0,0.1192,5.0,0.5427,0.3083,0.0298,0.3251,0.3437,1.0,0.4545,0.313,0.4219,0.6152,0.1374,0.1231,0.6475,0.4768,0.3082,-0.0346,0.0,0.2027,3.0,0.0717,0.6633333333333333,0.15230000000000002,-1.0,0
6.0,3.912023005428146,0.0,0.9820784724121581,0.12221763272424921,0.23111172096338664,12.029007250881923,0.6028,0.6578,0.1242,10.76494187850445,0.0372,0.2263,5.0,0.6949,0.3962,0.0903,0.3831,0.3183,1.0,0.4822,0.3745,0.2615,0.6152,0.5014,0.0881,0.912,0.5898,0.0854,0.0343,0.0061,0.3897,2.0,0.0843,0.5366666666666667,0.2196,-1.0,0
2.0,3.9318256327243257,0.0,2.3664984187376987,0.7371640659767197,1.2612978709452054,9.06566136060674,0.1436,0.4379,0.3141,11.488479072065303,0.141,0.2834,2.0,0.8026,0.5511,0.1972,0.2309,0.3395,0.0,0.2223,0.4467,0.487,0.0997,0.1984,0.3075,0.143,0.2396,0.0919,-0.0059,0.0,0.1756,4.0,0.1009,1.4783333333333333,0.1795,0.0,0
1.0,3.9318256327243257,0.0,0.6575200029167942,0.08617769624105233,0.0,12.077710725272096,0.8091,0.74,0.5715,10.863201692318707,0.0129,0.1104,3.0,0.6711,0.4294,0.023,0.1138,0.1566,0.0,0.1795,0.2449,0.2977,0.0811,0.1373,0.109,0.5411,0.3633,0.3186,-0.0077,0.0,0.0473,2.0,0.1013,1.9966666666666666,0.4677,-1.0,0
6.0,3.8066624897703196,1.0986122886681096,0.712949807856125,0.2468600779315258,0.32208349916911333,11.352521943477205,0.6551,0.5265,0.3656,11.313278689567417,0.0815,0.1628,7.0,0.7155,0.731,0.0075,0.2788,0.2155,0.0,0.2256,0.3488,0.2809,0.1701,0.5121,0.104,0.8725,0.5753,0.2621,-0.0151,0.1269,0.3009,1.0,0.3005,2.9949999999999997,0.1196,-1.0,1
2.0,3.713572066704308,0.0,0.5247285289349821,0.1310282624064041,0.16551443847757338,8.193400231952097,0.3466,0.5338,0.2901,11.454130418459723,0.0787,0.1926,3.0,0.6206,0.3248,0.1399,0.394,0.4547,1.0,0.579,0.5425,0.3527,0.7421,0.2016,0.1968,0.0153,0.1964,0.0664,-0.0336,0.0,0.2343,4.0,0.1474,0.56,0.0,0.0,0
3.0,3.828641396489095,0.0,1.068153081183401,0.4510756193602167,0.43178241642553783,9.90862433664128,0.561,0.6002,0.6095,11.500873126446054,0.069,0.1069,7.0,0.6435,0.4391,0.0455,0.2372,0.3301,0.0,0.3564,0.5976,0.3269,0.2534,0.2602,0.1364,0.7348,0.5131,0.3609,0.0018,0.0,0.1606,4.0,0.2871,0.22,0.635,1.0,0
3.0,4.0943445622221,0.6931471805599453,0.9439058989071285,0.3435897043900769,0.16551443847757338,8.81269461292015,0.3198,0.5146,0.335,11.903236325306715,0.1117,0.0391,9.0,0.7824,0.131,0.1302,0.195,0.2862,0.0,0.2764,0.3657,0.3837,0.1355,0.1523,0.2158,0.8587,0.5971,0.4752,-0.0005,0.0,0.1503,3.0,0.0747,1.7083333333333333,0.179,1.0,0
6.0,4.02535169073515,1.3862943611198906,1.9906103279732201,0.7747271675523681,0.7275486072772778,10.777893225036763,0.3117,0.4965,0.5019,11.584752981718113,0.065,0.5863,4.0,0.7333,0.3732,0.1059,0.3452,0.2782,0.0,0.2753,0.3454,0.554,0.1785,0.5397,0.2072,0.0261,0.2082,0.073,0.0116,0.1231,0.351,1.0,0.1453,3.368333333333333,0.135,0.0,0
2.0,3.9512437185814275,0.0,1.1410330045520618,0.5423242908253616,0.49469624183610705,8.488587934405903,0.6544,0.5347,0.3688,11.417988215618697,0.0838,0.0529,2.0,0.7417,0.6146,0.0079,0.161,0.2336,0.0,0.2602,0.3556,0.4639,0.0998,0.1627,0.2025,0.6577,0.4874,0.28,0.0093,0.0,0.126,5.0,0.2387,1.945,0.36860000000000004,1.0,0
7.0,4.0943445622221,0.0,0.43178241642553783,0.12221763272424921,0.06765864847381481,10.252981776705631,0.4791,0.6423,0.2146,10.774864596986772,0.0657,0.1854,5.0,0.7245,0.284,0.259,0.2251,0.2273,0.0,0.1845,0.2366,0.3524,0.0713,0.4793,0.2982,0.9061,0.6131,0.1719,0.042,0.0148,0.2418,1.0,0.0476,0.21166666666666664,0.1581,-1.0,1
4.0,3.5553480614894135,1.791759469228055,2.191653532286764,0.8458682675776092,0.35065687161316933,10.669397157549227,0.6969,0.7208,0.5786,11.145940411179911,0.2362,0.1315,8.0,0.4709,0.3565,0.0965,0.1598,0.1905,0.0,0.0,0.3369,0.2861,0.1492,0.1948,0.1736,0.7464,0.4793,0.3883,-0.0274,0.0,0.1577,1.0,0.1197,0.5616666666666668,0.1434,-1.0,1
4.0,4.143134726391533,1.6094379124341003,3.2865344733420154,2.214846178686039,2.1294214739848565,11.612046555838036,0.501,0.4807,0.2584,11.266986562626162,0.0104,0.4045,2.0,0.6645,0.2441,0.0196,0.4199,0.4952,1.0,0.554,0.5889,0.4717,0.7358,0.2081,0.1497,0.1262,0.2663,0.108,-0.0258,0.0,0.3609,3.0,0.1545,0.43333333333333335,0.31389999999999996,0.0,1
2.0,4.189654742026425,1.791759469228055,1.2029723039923526,0.27002713721306015,0.18232155679395462,10.835789419349267,0.8414,0.7095,0.5976,11.179771716072842,0.1653,0.0547,2.0,0.8123,0.4224,0.0594,0.1567,0.2389,0.0,0.2629,0.3012,0.544,0.1491,0.1679,0.2079,0.7539,0.531,0.1078,0.0054,0.0,0.0837,3.0,0.4793,0.8433333333333334,0.1784,1.0,1
2.0,3.8712010109078907,0.6931471805599453,2.1004689088719113,0.5877866649021191,0.7275486072772778,10.185126401440623,0.3993,0.5076,0.2405,10.412862124034804,0.0277,0.2446,5.0,0.6874,0.5161,0.0985,0.3194,0.3402,1.0,0.5675,0.3159,0.3869,0.654,0.1089,0.1519,0.6079,0.4755,0.3551,0.0149,0.0,0.2263,1.0,0.2567,0.9516666666666667,0.146,1.0,0
4.0,3.8712010109078907,1.3862943611198906,1.8115620965242347,0.9122827104766162,0.4054651081081644,10.701782726172576,0.4685,0.4878,0.6566,10.69695506835746,0.1935,0.4977,6.0,0.4984,0.5464,0.1231,0.2331,0.3161,0.0,0.227,0.2983,0.5329,0.1214,0.1413,0.2107,0.1239,0.2003,0.0801,0.0317,0.0,0.1781,1.0,0.1524,0.9633333333333333,0.3329,0.0,0
3.0,3.8501476017100584,1.0986122886681096,1.1537315878891892,0.6097655716208943,0.46373401623214017,9.02509454366498,0.5893,0.6691,0.2436,11.77876828761742,0.1381,0.252,0.0,0.5617,0.5409,0.057,0.1945,0.2607,0.0,0.2846,0.4878,0.4492,0.1495,0.1989,0.1524,0.8642,0.6079,0.4466,0.0628,0.0,0.1344,2.0,0.0862,0.625,0.3797,-1.0,0
7.0,3.6375861597263857,0.6931471805599453,0.8837675401685949,0.49469624183610705,0.22314355131420976,7.463363045520021,0.4887,0.575,0.3646,11.071221593274618,0.2018,0.4757,5.0,0.5347,0.657,0.1099,0.4716,0.4087,1.0,0.5365,0.6448,0.308,0.6357,0.6296,0.1412,0.1252,0.2746,0.0922,0.0162,0.0538,0.4525,0.0,0.1134,0.9466666666666667,0.3517,0.0,0
4.0,3.9889840465642745,1.0986122886681096,2.252343876557299,1.1346227261911428,1.095273387402595,9.782223465043089,0.5026,0.5456,0.3352,11.887745781363687,0.1348,0.2265,3.0,0.785,0.285,0.3263,0.2144,0.304,0.0,0.2077,0.4012,0.3415,0.1652,0.1675,0.3988,0.8553,0.5814,0.3312,-0.0267,0.0,0.1974,3.0,0.1619,2.2449999999999997,0.6525,-1.0,0
4.0,3.4657359027997265,0.6931471805599453,1.6808279085207734,0.7466879474879752,0.7793248768009976,8.367532416861831,0.2351,0.5805,0.3713,12.002921654454132,0.126,0.1044,4.0,0.7866,0.362,0.2868,0.156,0.2496,0.0,0.1834,0.1468,0.3534,0.0934,0.1017,0.3252,0.0584,0.1932,0.0819,-0.0289,0.0,0.1148,0.0,0.421,1.6583333333333334,0.3377,0.0,0
3.0,3.970291913552122,0.0,1.713797927758343,0.6729444732424258,0.6575200029167942,10.313143865262761,0.6922,0.6027,0.4652,12.208769007077917,0.0954,0.1568,7.0,0.7508,0.1438,0.0254,0.2386,0.3381,0.0,0.3712,0.6164,0.4184,0.2284,0.2452,0.1761,0.8055,0.5598,0.4244,0.055,0.0,0.2165,2.0,0.148,0.28500000000000003,0.4041,-1.0,0
6.0,3.9512437185814275,0.0,2.048982334195127,1.7029282555214393,1.169381359556317,11.037306096938858,0.5502,0.7033,0.3749,11.515841210051125,0.0696,0.2369,2.0,0.7234,0.4667,0.0919,0.226,0.197,0.0,0.1899,0.2777,0.2759,0.105,0.4998,0.1358,1.0,0.6737,0.1459,-0.0226,0.0845,0.2517,4.0,0.4735,0.5383333333333333,0.21130000000000002,1.0,1
3.0,4.0943445622221,0.0,1.264126727145683,0.924258901523332,0.18232155679395462,8.80597465931132,0.5694,0.6601,0.365,11.060871767447471,0.0957,0.475,4.0,0.6202,0.1464,0.0402,0.228,0.3019,0.0,0.2076,0.4947,0.4456,0.151,0.1757,0.2103,0.8445,0.5445,0.425,0.0129,0.0,0.1636,2.0,0.2495,0.5066666666666666,0.3558,-1.0,0
2.0,3.8501476017100584,1.6094379124341003,2.6511270537025893,1.0750024230289759,1.1878434223960523,9.275378768155406,0.4227,0.5575,0.5914,11.382828169079987,0.0689,0.2197,3.0,0.6784,0.2499,0.2326,0.1577,0.2084,0.0,0.1986,0.2126,0.323,0.14,0.0839,0.2632,0.7103,0.5033,0.5718,-0.0119,0.0,0.066,1.0,0.149,0.51,0.0853,-1.0,0
6.0,4.0943445622221,1.6094379124341003,0.9707789171582247,0.27002713721306015,0.37156355643248307,9.228671328660907,0.1741,0.417,0.4091,11.235550095507087,0.0474,0.162,4.0,0.6545,0.5232,0.0339,0.2635,0.2571,0.0,0.2098,0.4113,0.3924,0.1324,0.5409,0.1552,0.1388,0.3405,0.0956,0.0244,0.1583,0.3072,5.0,0.2478,0.36666666666666664,0.21380000000000002,0.0,1
4.0,3.912023005428146,0.0,0.5306282510621704,0.173953307123438,0.058268908123975775,7.2399325913204695,0.3342,0.5287,0.5117,12.077841467633093,0.1736,0.2211,6.0,0.826,0.5332,0.0191,0.1564,0.2215,0.0,0.1699,0.2172,0.4386,0.07,0.1117,0.2044,0.9692,0.5616,0.2193,-0.0554,0.0,0.1015,1.0,0.1187,0.2866666666666667,0.1357,-1.0,0
4.0,4.110873864173311,0.0,1.449269160281279,0.4252677354043441,0.6312717768418579,9.372884301161463,0.4056,0.4963,0.2609,12.136883326177175,0.1232,0.2513,1.0,0.775,0.3126,0.1409,0.1518,0.1606,0.0,0.2372,0.2842,0.3195,0.1021,0.1332,0.1733,0.0215,0.1369,0.0463,-0.059,0.0,0.1164,4.0,0.0537,0.43,0.185,0.0,0
4.0,4.007333185232471,0.0,1.840549633397487,0.8628899551470399,0.9122827104766162,10.40486871747412,0.4403,0.62,0.7795,12.074738836449137,0.0728,0.2375,4.0,0.7333,0.4247,0.1503,0.1897,0.2038,0.0,0.1637,0.3353,0.3316,0.1521,0.1718,0.144,0.6035,0.4116,0.1867,-0.0441,0.0,0.1453,2.0,0.1015,0.6816666666666666,0.209,1.0,0
5.0,4.110873864173311,0.0,2.6063865473257097,1.8500283773520307,1.0577902941478545,8.711937268208748,0.4798,0.5681,0.4533,11.21290086932006,0.1802,0.7914,3.0,0.8242,0.3966,0.1445,0.6165,0.584,1.0,0.7056,0.9509,0.6471,0.7576,0.6774,0.2658,0.1508,0.3839,0.1228,0.0189,0.0138,0.583,3.0,0.2253,1.3933333333333333,0.48219999999999996,0.0,1
2.0,4.007333185232471,0.0,1.8261608959453874,0.5822156198526637,0.6471032420585385,6.516193076042964,0.8327,0.6279,0.4451,12.009431044576855,0.1167,0.138,6.0,0.7792,0.381,0.0314,0.2156,0.3016,0.0,0.2354,0.4622,0.6649,0.1861,0.2047,0.2107,0.0239,0.14,0.0747,0.0798,0.0,0.1321,4.0,0.2088,0.7316666666666667,0.959,0.0,0
1.0,3.912023005428146,0.0,2.190535589185423,0.0,1.0715836162801904,12.17642753956457,0.7084,0.6899,0.3191,10.66146227496313,0.0523,0.1614,8.0,0.7229,0.6248,0.0612,0.351,0.3931,1.0,0.5895,0.4272,0.4389,0.6091,0.1694,0.1797,0.8752,0.644,0.2541,-0.0425,0.0,0.1539,1.0,0.117,0.3766666666666667,0.481,1.0,0
6.0,4.060443010546419,0.6931471805599453,0.9707789171582247,0.2151113796169455,0.2468600779315258,7.275864600546533,0.5105,0.6105,0.2762,11.027994982499575,0.1585,0.2639,4.0,0.5275,0.5373,0.0875,0.2385,0.1976,0.0,0.1537,0.2571,0.2584,0.0962,0.5358,0.1183,0.8199,0.5655,0.1959,-0.0331,0.0463,0.2366,2.0,0.1047,1.2166666666666666,0.1648,-1.0,0
1.0,4.007333185232471,0.0,0.0,0.18232155679395462,0.636576829071551,8.338305731356565,0.0,0.5059,0.3717,11.306110375768128,0.1184,0.2028,3.0,0.5537,0.4844,0.0131,0.1973,0.2968,0.0,0.2083,0.4797,0.4283,0.1682,0.2301,0.1948,0.0504,0.267,0.0635,-0.0616,0.0,0.0917,5.0,0.217,0.48000000000000004,0.294,0.0,1
5.0,4.007333185232471,0.0,1.000631880307906,0.7275486072772778,0.2546422183735807,9.539428268486581,0.515,0.5896,0.457,11.339952077568595,0.1611,0.2023,2.0,0.8289,0.2675,0.212,0.281,0.3099,0.0,0.2838,0.591,0.3011,0.1831,0.5848,0.274,0.0648,0.1579,0.0741,-0.0089,0.0487,0.2493,1.0,0.3879,2.6416666666666666,0.4055,0.0,0
1.0,3.7376696182833684,1.3862943611198906,3.0577676644734435,0.5822156198526637,0.0,9.080459451121662,0.7644,0.5639,0.3787,10.852922883002584,0.1809,0.0277,5.0,0.4964,0.3577,0.0056,0.1238,0.1913,0.0,0.2067,0.3942,0.254,0.1513,0.1691,0.1153,0.0072,0.1864,0.0341,0.0051,0.0,0.0857,0.0,0.1793,1.7349999999999999,0.2315,0.0,0
3.0,4.0943445622221,0.0,1.2296405510745139,0.7654678421395714,0.6097655716208943,9.306922469822426,0.5894,0.5925,0.3825,11.31738492108199,0.0673,0.2856,7.0,0.6139,0.5983,0.0177,0.1914,0.2199,0.0,0.2669,0.446,0.4379,0.1602,0.1615,0.1541,0.1016,0.1792,0.0632,-0.0253,0.0,0.1487,0.0,0.1319,0.765,0.6083,0.0,0
1.0,4.007333185232471,1.9459101490553132,0.6780335427498971,0.13976194237515868,0.173953307123438,9.278279354984376,0.7618,0.5785,0.6668,11.932523563544306,0.1088,0.1427,4.0,0.7815,0.3661,0.115,0.1238,0.1357,0.0,0.1088,0.2348,0.2966,0.0954,0.1303,0.1468,0.6972,0.4402,0.1177,0.001,0.0,0.0618,0.0,0.1239,0.40166666666666667,0.1752,1.0,0
4.0,3.784189633918261,0.0,1.2584609896100059,0.3920420877760237,0.35065687161316933,8.835501457409778,0.2997,0.5173,0.7209,11.138711900365669,0.1553,0.0838,10.0,0.5462,0.402,0.0158,0.2237,0.2908,0.0,0.3018,0.6274,0.3321,0.241,0.2312,0.1734,0.0723,0.1875,0.0651,-0.0164,0.0,0.1733,2.0,0.4952,0.9033333333333334,0.2855,0.0,0
5.0,3.9889840465642745,2.0794415416798357,0.7275486072772778,0.1906203596086497,0.1310282624064041,10.545367754151743,0.3592,0.3676,0.6571,11.21298185956078,0.1164,0.0516,5.0,0.5624,0.5682,0.1797,0.3773,0.3686,1.0,0.5208,0.2614,0.2456,0.6112,0.458,0.2482,0.8282,0.5853,0.1059,-0.0304,0.0571,0.3621,2.0,0.1037,0.6883333333333332,0.29669999999999996,-1.0,1
1.0,3.970291913552122,1.3862943611198906,1.4816045409242156,0.3987761199573678,0.8064758658669485,10.580302078475176,0.7965,0.6321,0.5432,11.30337658592179,0.0543,0.4143,2.0,0.7146,0.3454,0.0318,0.23,0.297,0.0,0.3154,0.4051,0.5059,0.0,0.1479,0.1727,0.1001,0.2539,0.1044,0.0145,0.0,0.113,3.0,0.1103,0.77,0.2867,0.0,0
3.0,4.219507705176107,0.0,1.0647107369924282,0.4252677354043441,0.2151113796169455,8.111328003286733,0.6889,0.6753,0.6268,10.501142036636598,0.1784,0.0539,4.0,0.5099,0.2751,0.006,0.3386,0.4001,1.0,0.5568,0.3748,0.4496,0.6525,0.2028,0.1843,0.0526,0.1804,0.1006,-0.0235,0.0,0.249,2.0,0.1154,0.23166666666666666,0.1731,0.0,1
7.0,3.8066624897703196,0.0,0.37156355643248307,0.13976194237515868,0.0295588022415444,9.626085789491903,0.7418,0.7575,0.4348,11.688348280073026,0.0773,0.402,8.0,0.6136,0.3698,0.0507,0.3265,0.2522,0.0,0.274,0.5971,0.3851,0.1938,0.6271,0.1382,0.058,0.1416,0.0655,-0.0207,0.1104,0.3444,1.0,0.2675,0.545,0.31860000000000005,0.0,0
3.0,4.007333185232471,0.0,1.9401794743463283,0.7275486072772778,0.7793248768009976,10.023933705611995,0.0,0.5825,0.458,11.169970259243295,0.1059,0.005,5.0,0.7592,0.2732,0.0484,0.1404,0.1975,0.0,0.2039,0.2565,0.3021,0.0926,0.158,0.1645,0.6171,0.5158,0.1492,0.025,0.0,0.113,1.0,0.1415,0.8716666666666666,0.058,1.0,0
6.0,4.007333185232471,0.6931471805599453,2.1447610078004784,1.715598108262491,1.3887912413184778,7.4360278163518485,0.2988,0.3927,0.2596,11.436238786193305,0.0751,0.5147,2.0,0.7121,0.5153,0.0362,0.434,0.3381,1.0,0.4445,0.2833,0.3959,0.5644,0.4619,0.1132,0.8053,0.5911,0.0,-0.058,0.0823,0.4234,3.0,0.0503,1.8033333333333335,0.2171,1.0,1
7.0,3.6375861597263857,0.6931471805599453,1.4279160358107101,0.9360933591703348,0.1906203596086497,10.476527122708163,0.6178,0.6009,0.7371,10.774927351272387,0.1714,0.118,7.0,0.5107,0.3553,0.0616,0.3947,0.3705,1.0,0.4664,0.2803,0.2359,0.0,0.5148,0.1251,0.1153,0.2275,0.1096,0.0006,0.1308,0.4312,2.0,0.2801,4.703333333333333,0.1445,0.0,1
7.0,3.8501476017100584,1.0986122886681096,1.0473189942805592,0.412109650826833,0.5068176023684519,8.337109129562474,0.237,0.4322,0.2587,11.724457867035593,0.0373,0.2412,3.0,0.706,0.2873,0.1788,0.2947,0.3178,0.0,0.2299,0.5325,0.4767,0.1951,0.5236,0.2236,0.0554,0.2383,0.0891,0.0389,0.1582,0.3409,2.0,0.5422,0.0,0.2819,0.0,0
7.0,3.970291913552122,1.3862943611198906,0.9631743177730056,0.10436001532424277,0.0,10.204517642507408,0.5261,0.5699,0.5742,10.14218944276619,0.0804,0.2186,8.0,0.6011,0.2245,0.0298,0.3462,0.3383,1.0,0.3576,0.1996,0.3873,0.5214,0.4344,0.1319,0.0722,0.1711,0.0664,0.043,0.0162,0.3274,0.0,0.0853,0.23333333333333334,0.1689,0.0,1
2.0,3.332204510175204,1.0986122886681096,1.247032293786383,0.5766133643039938,0.30010459245033805,11.27732970571678,0.4004,0.4629,0.538,10.441325048548917,0.1151,0.1102,5.0,0.5804,0.5797,0.0267,0.3267,0.3399,1.0,0.0,0.3605,0.2274,0.6258,0.1761,0.1132,0.8329,0.6389,0.6248,0.0066,0.0,0.2265,3.0,0.1506,0.5333333333333333,0.26489999999999997,-1.0,0
7.0,4.0943445622221,0.0,2.642622395779755,0.0,1.6733512381777533,8.607764889600624,0.5811,0.71,0.5874,10.861994506543363,0.1409,0.6552,4.0,0.5498,0.4496,0.1232,0.2956,0.2126,0.0,0.1435,0.331,0.3631,0.127,0.5041,0.1137,0.9797,0.626,0.1593,-0.0137,0.0058,0.2604,1.0,0.0756,0.6799999999999999,0.1666,-1.0,0
6.0,3.9512437185814275,0.0,1.1052568313867783,0.5306282510621704,0.5128236264286637,10.63171225970877,0.2541,0.5277,0.4443,11.53685681226193,0.1036,0.2582,3.0,0.774,0.4534,0.0728,0.2287,0.129,0.0,0.0786,0.1812,0.3804,0.1118,0.4951,0.117,0.9881,0.6617,0.1895,0.035,0.1026,0.2568,2.0,0.0793,1.66,0.30360000000000004,1.0,0
6.0,4.04305126783455,1.0986122886681096,0.8458682675776092,0.5481214085096876,0.14842000511827327,10.188892033243851,0.2452,0.4187,0.4716,11.946440146391803,0.0393,0.4799,9.0,0.6915,0.8836,0.0688,0.4991,0.3929,1.0,0.5708,0.5988,0.3617,0.7801,0.5469,0.1125,0.0661,0.1687,0.0897,-0.0428,0.1011,0.5086,10.0,0.1294,0.0,0.3805,0.0,1
1.0,4.0943445622221,0.0,0.8919980393051105,0.3784364357202451,0.10436001532424277,11.908495107386772,0.6535,0.6672,0.6037,11.584650600422156,0.165,0.1427,8.0,0.5326,0.5031,0.0301,0.3032,0.3002,1.0,0.5349,0.2541,0.1907,0.0,0.1434,0.1088,0.6994,0.5013,0.0,0.0777,0.0,0.1386,0.0,0.1529,0.42833333333333334,0.147,-1.0,0
7.0,3.8501476017100584,2.0794415416798357,0.0,0.0,0.31481073984003355,8.379079889286603,0.4493,0.3985,0.0967,11.219949404057338,0.1399,0.1534,4.0,0.5416,0.7506,0.107,0.281,0.2802,0.0,0.1958,0.375,0.509,0.1541,0.5028,0.223,1.0,0.7122,0.4617,-0.0323,0.1286,0.3029,1.0,0.1064,0.16833333333333333,0.31,1.0,1
6.0,3.5553480614894135,0.6931471805599453,2.8094026953624973,2.1294214739848565,1.1939224684724346,8.485702524324866,0.6875,0.7018,0.3137,11.96608172085207,0.0828,0.5393,8.0,0.721,0.7995,0.0065,0.505,0.4624,1.0,0.6437,0.3725,0.5496,0.6796,0.4835,0.2044,0.0922,0.2604,0.1107,-0.0069,0.2924,0.5615,1.0,0.0602,0.6266666666666667,0.1338,0.0,1
5.0,3.258096538021482,1.3862943611198906,0.0,0.173953307123438,0.15700374880966475,8.73294952429643,0.0,0.4961,0.4621,11.273284069543339,0.014,0.0758,3.0,0.664,0.4626,0.0688,0.3649,0.3345,1.0,0.5998,0.3684,0.2132,0.6487,0.4698,0.088,0.0059,0.1945,0.0636,-0.0063,0.0552,0.3558,2.0,0.3961,0.6833333333333333,0.1502,0.0,0
1.0,4.127134385045092,0.0,2.0554049638515943,0.0,1.205970806988609,9.009814110527381,0.3559,0.5247,0.5561,11.91242615457836,0.0157,0.5108,4.0,0.6685,0.3526,0.0772,0.1547,0.118,0.0,0.1167,0.1952,0.3336,0.0,0.093,0.0917,0.5664,0.4669,0.2778,-0.0718,0.0,0.0962,1.0,0.1162,4.196666666666667,0.14730000000000001,-1.0,0
2.0,4.143134726391533,1.3862943611198906,0.8458682675776092,0.3852624007906449,0.3852624007906449,8.640825751861513,0.6211,0.5525,0.5664,11.717880605439573,0.1596,0.3363,8.0,0.528,0.7,0.0339,0.2523,0.337,0.0,0.294,0.485,0.4736,0.1477,0.1905,0.2271,0.0905,0.2408,0.1075,-0.0087,0.0,0.1784,2.0,0.3159,2.1616666666666666,0.172,0.0,1
7.0,3.9318256327243257,0.0,1.4134230285081433,0.22314355131420976,0.31481073984003355,8.300031711779575,0.7648,0.6961,0.7215,10.823869902313536,0.0286,0.2809,2.0,0.6888,0.3072,0.0675,0.3007,0.2891,0.0,0.2216,0.528,0.3559,0.1871,0.5673,0.1134,0.9165,0.617,0.3928,0.054,0.0579,0.3743,4.0,0.2733,0.64,0.4405,1.0,0
4.0,4.143134726391533,0.0,2.096790180014449,1.3001916620664788,0.8960880245566356,7.1180162044653335,0.3822,0.5778,0.332,12.333880816722534,0.0859,0.1639,5.0,0.7433,0.4234,0.0215,0.3007,0.3596,1.0,0.4928,0.3581,0.4443,0.5827,0.1348,0.1956,0.1382,0.2438,0.097,-0.0018,0.0,0.2484,3.0,0.3506,1.3599999999999999,0.3326,0.0,0
3.0,4.110873864173311,1.3862943611198906,1.7681496035889213,0.9745596399981308,1.0188473201992472,9.44596570079245,0.7549,0.59,0.2325,11.544937566091244,0.0842,0.0814,8.0,0.7563,0.1305,0.0263,0.1116,0.147,0.0,0.2053,0.2116,0.2606,0.1079,0.0883,0.1322,0.8043,0.5138,0.1719,0.0443,0.0,0.1042,0.0,0.1307,0.2916666666666667,0.5351,1.0,0
6.0,4.110873864173311,1.0986122886681096,0.8153648132841945,0.29266961396282,0.31481073984003355,10.482821930623263,0.7191,0.5055,0.4134,10.540831283230636,0.0681,0.3696,8.0,0.6218,0.4333,0.1317,0.2613,0.2273,0.0,0.1324,0.3135,0.2892,0.0,0.4845,0.1258,0.0638,0.1697,0.0711,-0.046,0.0743,0.2859,2.0,0.0495,1.4066666666666667,0.18030000000000002,0.0,0
